V (mL),pH,H_2O,H_3PO_4,H_2PO_4^{-},HPO_4^{2-}
20.253090641219835,8.01448468928471,-0.003450689440670848,-1.2135530258294286e-05,-0.43065925596861365,-0.0001401207429394435
20.285351843725493,8.114162807300605,-0.005402263639017744,-9.58604250900659e-06,-0.42863137129417594,-0.00021932715999008074
20.31129643392566,8.213840925316502,-0.008445264633855386,-7.55427688963993e-06,-0.42546730368086993,-0.00034281424768435625
20.332207165819163,8.313519043332397,-0.013160170490954989,-5.92982025877834e-06,-0.42056319224057087,-0.0005341277796176941
20.34913304145387,8.413197161348291,-0.020391433272256818,-4.625682608746021e-06,-0.41304049165023127,-0.0008275187065210448
20.362933080290972,8.512875279364188,-0.03130672065364269,-3.57365102926643e-06,-0.40168433949712873,-0.0012703436856813352
20.374314227670244,8.612553397380083,-0.04738867400947895,-2.721037643038694e-06,-0.3849521394397232,-0.0019227267176908716
20.38386392873797,8.712231515395978,-0.07025230219856919,-2.028510319195935e-06,-0.3611635685260727,-0.0028501465594735513
20.39207812596673,8.811909633411872,-0.10115613421712841,-1.4684611178932738e-06,-0.3290092237426793,-0.0041036022770569915
20.399385536142688,8.911587751427769,-0.14018880843347367,-1.0229498971423107e-06,-0.288396968606149,-0.005686618059385525
20.406169088534142,9.011265869443664,-0.18547091730964058,-6.801753224175744e-07,-0.24128239831220277,-0.0075228767254515
20.41278540074879,9.110943987459558,-0.23309722858941934,-4.295680456252495e-07,-0.1917289444521288,-0.009453894723039064
20.419583159106764,9.210622105475455,-0.2782902916557554,-2.5769036905336e-07,-0.1447075501481923,-0.011285832375396425
20.426921273701033,9.31030022349135,-0.31717328406591383,-1.4755870197149605e-07,-0.10425204731476276,-0.012861405018666864
20.435187706903868,9.409978341507244,-0.3479054980163113,-8.131409574200454e-08,-0.07227771401271733,-0.014105922272056464
20.444819937542697,9.509656459523141,-0.37060616845300753,-4.3513643872403434e-08,-0.04866055107609051,-0.0150241739953166
20.45632813035549,9.609334577539034,-0.3865497497959749,-2.2798205472828905e-08,-0.03207460144458283,-0.015667771523417185
20.470322241661325,9.70901269555493,-0.3973554138540179,-1.1771503442136979e-08,-0.020835275390586223,-0.016102263299600378
20.487544519820876,9.808690813570827,-0.4045036385523339,-6.018765228078033e-09,-0.013402339103907238,-0.01638752202376234
20.50890916921202,9.90836893158672,-0.40915770335311785,-3.0576004573704063e-09,-0.008565652860545881,-0.01657049867756384
20.535551360857138,10.008047049602617,-0.41215761094260595,-1.5467780534882243e-09,-0.0054515050820020524,-0.01668496716846796
20.568888321143127,10.107725167618511,-0.4140801740589078,-7.80348509594838e-10,-0.0034601065299081557,-0.01675394839853166
20.610695953058695,10.207403285634406,-0.4153095078271726,-3.92982897905941e-10,-0.002192262366857084,-0.016792551520451417
20.663205398779397,10.307081403650303,-0.4160966572848483,-1.976709304231361e-10,-0.0013873542298746258,-0.016810369025589227
20.729225218181604,10.406759521666197,-0.41660389720119134,-9.934734608788564e-11,-0.000877276842000142,-0.016813243757126513
20.81229654909088,10.506437639682092,-0.41693554109610087,-4.9900949878661105e-11,-0.0005544191565458816,-0.016804481125068334
20.91689089726822,10.606115757697989,-0.417158591454853,-2.5052525756555716e-11,-0.0003502247487141164,-0.01678564008467074
21.048663321259795,10.705793875713884,-0.41731629020379934,-1.2572025927405082e-11,-0.0002211504991155483,-0.016757025011525435
21.21477809512364,10.805471993729778,-0.417436906981218,-6.306214424253033e-12,-0.0001395937000416747,-0.016717970991071862
21.424330009232296,10.905150111745675,-0.4175394106204821,-3.1617143685087567e-12,-8.807816150371343e-05,-0.01666698665565376
21.688893174502045,11.00482822976157,-0.41763713309181555,-1.5842779940098147e-12,-5.554798427124231e-05,-0.01660179674104684
22.023241905859354,11.104506347777464,-0.417740155572363,-7.933098007526452e-13,-3.501261836655836e-05,-0.016519311130099967
22.44630720524813,11.20418446579336,-0.4178568895469993,-3.969046242639605e-13,-2.2053607624752394e-05,-0.016415537116461466
22.982461228558964,11.303862583809256,-0.41799515611768284,-1.9836657460848814e-13,-1.3878960495937444e-05,-0.016285445793429665
23.663267144482685,11.40354070182515,-0.41816295530480446,-9.900780507524825e-14,-8.724813849709817e-06,-0.0161228011324745
24.52990381884663,11.503218819841045,-0.4183690431735555,-4.9332556866688095e-14,-5.477046592125118e-06,-0.015919961270841554
25.636593177251722,11.602896937856942,-0.4186233834577148,-2.452790594967114e-14,-3.432074099370049e-06,-0.015667666110779768
27.05555873994887,11.702575055872837,-0.4189375017143482,-1.2161578732298947e-14,-2.1456657210461003e-06,-0.015354834358355074
28.884395366204092,11.802253173888731,-0.41932473659959624,-6.00873327670663e-15,-1.3374113835256714e-06,-0.014968407788023627
31.257370003552627,11.901931291904628,-0.4198003493757743,-2.9552429662120857e-15,-8.303617075781205e-07,-0.014493302099822102
34.36338936223593,12.00160940992052,-0.4203814159672448,-1.444864246855965e-15,-5.128961333081957e-07,-0.013912552998144334
38.47580268371457,12.101287527936417,-0.4210863851693356,-7.009430961602706e-16,-3.1463632563113185e-07,-0.013207782071178235
44.004374082222654,12.200965645952314,-0.42193414628186754,-3.3655548048157006e-16,-1.9123347209556199e-07,-0.012360144371188929
51.59155616101421,12.300643763968207,-0.4229424210341359,-1.5936390998767398e-16,-1.147616047264202e-07,-0.01135194609691844
62.30464484610837,12.400321881984103,-0.4241253017807457,-7.402921680030588e-17,-6.765212051110009e-08,-0.010169112463673432
78.05768362328295,12.5,-0.4254898427755619,-3.3465394364106967e-17,-3.886491256441278e-08,-0.008804600258522316
